,CustomerID,Age,Gender,ContractType_In_days,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn
2427,3392,31.0,Female,365,103.27570558710376,4750.682457006774,No,DSL,46,No,Credit card,No
2428,2441,28.0,Male,730,36.7702775989727,183.8513879948635,No,No,5,No,Bank transfer,No
2430,523,50.0,Male,30,46.98376048178777,1174.5940120446942,Yes,Fiber optic,25,No,Bank transfer,Yes
2431,295,19.0,Female,365,92.38710383147172,5266.064918393888,Yes,DSL,57,No,Bank transfer,Yes
2432,3170,86.0,Female,30,82.3807263920875,329.52290556835,Yes,Fiber optic,4,Yes,Electronic check,No
2433,1443,35.0,Male,30,29.516390008021503,206.6147300561505,Yes,No,7,No,Mailed check,No
2434,1159,65.0,Female,365,95.91624811633812,5467.226142631273,Yes,Fiber optic,57,No,Electronic check,Yes
2435,2424,76.0,Male,30,77.96285275831441,467.7771165498865,No,DSL,6,No,Bank transfer,Yes
2436,4183,44.0,Female,730,101.9711622753325,6424.183223345948,No,DSL,63,No,Mailed check,Yes
2437,585,43.0,Female,30,111.17745470241428,2668.258912857943,No,Fiber optic,24,Yes,Mailed check,Yes
2438,2193,88.0,Male,730,26.58377421643025,1674.7777756351056,Yes,Fiber optic,63,No,Bank transfer,Yes
2439,70,41.0,Male,730,98.3960787061018,3345.466676007461,No,Fiber optic,34,No,Mailed check,No
2440,2505,47.0,Female,730,86.32806368578183,3280.466420059709,No,DSL,38,Yes,Bank transfer,Yes
2441,232,52.0,Male,365,68.01734418595896,2516.6417348804816,Yes,DSL,37,No,Electronic check,Yes
2442,3128,22.0,Female,30,113.09729142428444,565.4864571214222,No,No,5,Yes,Electronic check,Yes
2443,4316,78.0,Female,30,80.79041242971476,4605.053508493742,No,Fiber optic,57,Yes,Bank transfer,Yes
2444,3624,18.0,Male,365,71.42471142828586,2071.31663142029,No,Fiber optic,29,Yes,Bank transfer,Yes
2445,1171,20.0,Female,30,116.63972918742871,3965.7507923725766,No,No,34,Yes,Credit card,No
2446,3104,42.0,Female,365,116.40282908324396,465.6113163329759,Yes,Fiber optic,4,No,Electronic check,Yes
2447,1576,62.0,Female,30,62.917202775906205,1195.426852742218,Yes,No,19,Yes,Credit card,Yes
2448,2094,28.0,Female,730,36.42206874595708,1893.947574789768,No,Fiber optic,52,No,Bank transfer,No
2449,2353,38.0,Male,730,44.10297323359257,1587.7070364093329,Yes,Fiber optic,36,No,Electronic check,Yes
2450,1771,41.0,Female,730,96.7740809852709,3677.415077440294,No,No,38,No,Credit card,No
2451,625,40.0,Female,365,80.84079219394798,808.4079219394798,No,Fiber optic,10,No,Mailed check,Yes
2452,1162,56.0,Male,30,39.1594949684423,1135.6253540848268,Yes,No,29,No,Bank transfer,Yes
2453,4549,36.0,Female,730,36.283214582946286,253.982502080624,No,No,7,No,Bank transfer,Yes
2454,1330,30.0,Female,30,107.7669267851761,3771.8424374811634,No,Fiber optic,35,Yes,Bank transfer,Yes
2455,2676,83.0,Male,365,58.43696757343462,2337.4787029373847,No,No,40,Yes,Credit card,Yes
2456,1273,57.0,Male,365,98.44614668933792,5512.984214602923,No,DSL,56,No,Bank transfer,No
2457,197,57.0,Male,730,80.05967035794501,1681.2530775168452,No,Fiber optic,21,Yes,Bank transfer,No
2458,1115,18.0,Female,30,60.38871173236047,120.77742346472094,No,Fiber optic,2,Yes,Credit card,Yes
2459,1158,26.0,Female,730,103.91728105102972,1039.1728105102973,No,No,10,Yes,Mailed check,No
2460,2405,49.0,Male,730,26.22226953788428,157.33361722730564,Yes,Fiber optic,6,No,Mailed check,Yes
2461,582,35.0,Female,30,52.820175053761744,3433.311378494513,Yes,No,65,No,Electronic check,No
2462,2989,81.0,Male,730,95.16048683231428,4948.345315280342,No,Fiber optic,52,No,Bank transfer,Yes
2463,1440,81.0,Male,365,23.38216417191992,888.522238532957,Yes,No,38,Yes,Electronic check,No
2465,4115,74.0,Male,730,106.14781446346062,2441.399732659594,Yes,Fiber optic,23,Yes,Bank transfer,No
2466,1741,21.0,Male,730,112.87241979920444,5079.2588909642,No,No,45,No,Bank transfer,No
2467,4912,26.0,Female,365,99.11897655632998,6046.257569936129,Yes,No,61,No,Electronic check,No
2468,916,18.0,Female,730,106.64487806342642,746.5141464439849,No,DSL,7,No,Mailed check,No
2469,3266,43.0,Female,730,56.02737197330106,2969.450714584956,No,DSL,53,No,Credit card,No
2470,1508,49.0,Male,730,92.61811220000152,6112.795405200101,Yes,DSL,66,Yes,Bank transfer,No
2471,1245,20.0,Male,30,119.50312250060357,4063.1061650205206,No,Fiber optic,34,No,Credit card,No
2473,3302,70.0,Female,365,72.52060694570885,2465.7006361541007,No,No,34,No,Electronic check,Yes
2474,4543,33.0,Female,30,83.53995574791122,2756.8185396810704,No,No,33,Yes,Bank transfer,Yes
2475,3714,84.0,Female,365,90.60024095671912,3624.009638268765,Yes,Fiber optic,40,Yes,Bank transfer,No
2476,1623,56.0,Male,730,23.273434060421863,395.6483790271717,Yes,Fiber optic,17,No,Electronic check,No
2478,3077,31.0,Female,365,80.94079169963047,1861.6382090915008,No,Fiber optic,23,Yes,Bank transfer,Yes
2479,3480,43.0,Male,365,48.6112023227863,1312.50246271523,Yes,No,27,No,Mailed check,No
2480,1585,18.0,Female,365,102.88625731675518,3806.7915207199417,No,Fiber optic,37,Yes,Credit card,No
2481,4128,48.0,Female,30,102.86618044544196,1234.3941653453037,No,Fiber optic,12,No,Electronic check,No
2482,2525,78.0,Male,365,87.29641731118157,785.6677558006342,No,DSL,9,No,Electronic check,Yes
2483,4161,38.0,Female,730,95.15636317769092,3711.0981639299466,No,DSL,39,No,Bank transfer,No
2484,2290,67.0,Female,730,109.33429528041916,2405.3544961692214,No,Fiber optic,22,No,Electronic check,Yes
2485,3035,35.0,Male,30,40.59486447171971,365.35378024547737,Yes,Fiber optic,9,No,Mailed check,No
2486,1369,68.0,Male,365,99.29822357248378,3674.0342721819,No,No,37,Yes,Mailed check,Yes
2487,2823,64.0,Male,365,70.07794909406014,1121.2471855049623,Yes,Fiber optic,16,Yes,Credit card,No
2488,2187,21.0,Female,30,70.30294807967006,632.7265327170305,No,Fiber optic,9,No,Mailed check,Yes
2489,765,62.0,Female,365,113.94336228961872,5697.168114480936,Yes,No,50,Yes,Electronic check,Yes
2490,2859,80.0,Female,30,102.64993623010078,1129.1492985311086,Yes,Fiber optic,11,Yes,Electronic check,No
2491,3410,37.0,Female,730,63.36200853127659,2597.84234978234,No,No,41,No,Bank transfer,Yes
2492,202,67.0,Male,730,98.48372497826352,1674.22332463048,No,Fiber optic,17,No,Mailed check,No
2493,2201,51.0,Male,365,80.05576560606292,3842.67674909102,No,DSL,48,Yes,Mailed check,Yes
2494,4078,57.0,Female,30,67.03963528439724,938.5548939815612,Yes,DSL,14,No,Credit card,No
2495,4274,38.0,Male,30,90.77603058254036,5628.113896117503,Yes,Fiber optic,62,No,Mailed check,No
2496,854,32.0,Female,30,97.22263733856796,388.8905493542718,No,Fiber optic,4,Yes,Electronic check,Yes
2497,3692,57.0,Female,30,51.052956934200566,867.9002678814096,Yes,DSL,17,Yes,Electronic check,Yes
2498,4245,51.0,Female,730,75.20766962812478,601.6613570249982,Yes,Fiber optic,8,No,Mailed check,Yes
2499,1679,32.0,Female,30,25.333078983858897,1139.9885542736504,Yes,DSL,45,No,Mailed check,Yes
2500,2661,64.0,Male,30,50.0691186723742,3154.3544763595746,Yes,No,63,No,Electronic check,Yes
2501,143,89.0,Female,365,72.26434331311489,2384.723329332792,No,DSL,33,Yes,Electronic check,No
2502,4172,26.0,Female,30,67.72398748089313,3386.1993740446565,No,No,50,No,Mailed check,Yes
2503,4563,26.0,Female,730,57.84380880484496,3065.721866656783,No,No,53,Yes,Bank transfer,Yes
2504,4538,87.0,Female,365,72.1789411244466,216.5368233733398,Yes,No,3,Yes,Electronic check,No
2505,2068,22.0,Male,730,56.82602382300805,2329.8669767433303,No,Fiber optic,41,No,Credit card,No
2506,3979,39.0,Female,730,45.66906738660632,3151.1656496758355,Yes,Fiber optic,69,Yes,Credit card,Yes
2507,4079,37.0,Female,365,62.99925400243068,3590.9574781385486,No,Fiber optic,57,No,Credit card,Yes
2508,4368,76.0,Female,730,70.9228813848111,141.8457627696222,Yes,No,2,Yes,Bank transfer,Yes
2509,4241,73.0,Female,365,30.49342185144043,1646.6447799777832,Yes,DSL,54,Yes,Credit card,Yes
2510,4317,71.0,Male,365,76.8800348883758,5227.842372409555,No,DSL,68,Yes,Credit card,No
2511,4911,56.0,Male,365,72.65265331751755,435.9159199051053,Yes,Fiber optic,6,Yes,Credit card,Yes
2512,1964,48.0,Female,730,91.62943304868384,5222.877683774978,Yes,DSL,57,No,Electronic check,Yes
2513,2070,81.0,Female,365,28.27475038898714,593.7697581687299,No,DSL,21,No,Mailed check,No
2514,3053,20.0,Female,30,68.20831988871461,3956.082553545448,Yes,No,58,Yes,Bank transfer,Yes
2515,1894,23.0,Female,730,32.6525676315578,1893.8489226303525,No,No,58,No,Mailed check,Yes
2516,1044,55.0,Male,30,69.85074665241014,4051.343305839788,Yes,DSL,58,Yes,Credit card,No
2517,2892,82.0,Male,30,54.26113704614734,976.700466830652,No,Fiber optic,18,No,Credit card,No
2518,3984,47.0,Female,30,28.734798848142923,747.104770051716,No,No,26,Yes,Bank transfer,Yes
2519,506,56.0,Female,30,107.6306029666794,5273.899545367291,No,No,49,No,Bank transfer,Yes
2520,1841,20.0,Male,730,68.42604294466128,3626.580276067048,No,DSL,53,Yes,Mailed check,No
2521,2588,62.0,Male,30,40.88910342434049,286.22372397038345,Yes,Fiber optic,7,No,Mailed check,Yes
2522,2638,81.0,Female,30,45.17587987887536,2213.618114064893,Yes,Fiber optic,49,No,Bank transfer,No
2523,967,88.0,Female,730,101.04099327350302,505.2049663675151,Yes,DSL,5,No,Mailed check,No
2524,3879,78.0,Female,730,94.5220126691518,4537.056608119287,No,No,48,Yes,Bank transfer,Yes
2525,1735,33.0,Female,30,76.36586996350152,2443.7078388320488,No,No,32,No,Electronic check,Yes
2526,1368,49.0,Male,365,43.551445155666286,2525.9838190286446,Yes,Fiber optic,58,Yes,Credit card,No
2528,4298,22.0,Male,30,23.16356172129324,162.1449320490527,No,DSL,7,No,Credit card,Yes
2529,4532,54.0,Male,365,25.53006863283484,612.7216471880362,No,Fiber optic,24,No,Mailed check,Yes
2530,1011,25.0,Male,365,61.07817429094348,3786.846806038496,Yes,Fiber optic,62,Yes,Mailed check,Yes
2531,4205,38.0,Male,365,56.32029447766549,281.60147238832747,Yes,No,5,No,Electronic check,Yes
2532,4126,69.0,Female,730,83.36324372661133,416.8162186330567,Yes,No,5,No,Mailed check,Yes
2533,1521,71.0,Female,730,32.14157653119542,867.8225663422763,No,No,27,No,Mailed check,No
2534,2383,41.0,Male,365,96.52433228607585,1544.389316577213,Yes,No,16,Yes,Bank transfer,No
2535,4782,28.0,Male,365,75.98368028535897,3419.2656128411536,No,No,45,Yes,Mailed check,No
2536,1709,32.0,Male,30,118.54753990044324,5927.376995022161,Yes,Fiber optic,50,No,Mailed check,No
2537,1956,40.0,Male,30,76.47286003989947,4435.425882314169,Yes,Fiber optic,58,No,Electronic check,Yes
2538,2880,73.0,Male,30,50.83554392289515,3558.48807460266,No,DSL,70,No,Mailed check,No
2539,958,43.0,Female,730,42.536242532032375,3020.0732197742987,No,No,71,Yes,Credit card,Yes
2540,1082,43.0,Female,365,52.00931090755515,156.02793272266544,No,Fiber optic,3,No,Electronic check,No
2541,1133,72.0,Male,30,50.38614639887221,3325.485662325565,Yes,DSL,66,Yes,Bank transfer,No
2542,2727,51.0,Female,365,62.394950727415015,2246.2182261869407,No,Fiber optic,36,No,Credit card,Yes
2543,3026,38.0,Female,30,101.89483743113388,101.89483743113388,No,No,1,Yes,Bank transfer,Yes
2544,4325,39.0,Female,30,26.365137033462744,711.8586999034941,Yes,Fiber optic,27,Yes,Mailed check,No
2545,1928,82.0,Male,365,20.811880703699487,332.9900912591918,Yes,Fiber optic,16,Yes,Mailed check,Yes
2546,4388,41.0,Male,30,85.47625285062504,940.2387813568756,Yes,Fiber optic,11,No,Mailed check,No
2547,4755,37.0,Female,30,89.33875276153121,2769.501335607468,No,DSL,31,Yes,Electronic check,Yes
2548,2260,18.0,Male,730,84.87986245788886,2546.3958737366656,Yes,DSL,30,No,Bank transfer,Yes
2549,255,44.0,Male,365,61.55599944371422,369.3359966622853,No,No,6,Yes,Mailed check,No
2550,3313,27.0,Female,730,75.86530119300095,4855.3792763520605,Yes,Fiber optic,64,Yes,Credit card,No
2551,3958,50.0,Male,30,33.370268210967,33.370268210967,Yes,Fiber optic,1,Yes,Credit card,Yes
2552,2902,77.0,Female,30,93.67563453314231,3465.9984777262657,No,No,37,No,Credit card,Yes
2553,4461,31.0,Female,365,118.54817505716017,5571.764227686528,Yes,Fiber optic,47,Yes,Electronic check,Yes
2554,3370,51.0,Male,365,107.17390879121648,4286.956351648659,No,DSL,40,No,Mailed check,Yes
2555,4441,80.0,Male,730,104.74560185633526,4818.2976853914215,Yes,DSL,46,Yes,Credit card,Yes
2556,3270,64.0,Male,30,83.82756194201447,502.9653716520868,No,Fiber optic,6,Yes,Credit card,No
2558,385,50.0,Female,365,85.48480623891278,4872.633955618028,Yes,Fiber optic,57,No,Mailed check,Yes
2559,2587,39.0,Female,730,72.48902827551507,3406.984328949208,No,DSL,47,Yes,Bank transfer,No
2560,187,37.0,Female,30,116.91165309407386,5144.11273613925,Yes,DSL,44,No,Credit card,No
2561,3946,81.0,Female,730,69.6374807972854,557.0998463782832,Yes,DSL,8,No,Electronic check,No
2563,2913,47.0,Female,30,92.35592919944186,923.5592919944186,No,DSL,10,No,Electronic check,No
2564,1186,59.0,Male,730,31.315900658967628,219.2113046127734,Yes,DSL,7,Yes,Credit card,Yes
2565,3696,67.0,Female,30,100.8708644820744,2723.513341016009,Yes,Fiber optic,27,No,Credit card,Yes
2567,3060,71.0,Female,30,30.14081462375308,934.3652533363456,Yes,DSL,31,Yes,Credit card,Yes
2568,2450,52.0,Female,365,68.20811582322733,204.624347469682,Yes,Fiber optic,3,No,Credit card,Yes
2569,460,33.0,Female,365,27.660290835821016,1272.3733784477668,No,DSL,46,No,Mailed check,No
2570,178,55.0,Female,730,88.24504201904001,441.22521009520005,Yes,Fiber optic,5,No,Electronic check,Yes
2571,4986,58.0,Male,30,86.79826378293944,694.3861102635155,No,Fiber optic,8,Yes,Mailed check,Yes
2572,2565,62.0,Female,30,97.30318987057171,5643.585012493159,No,DSL,58,No,Bank transfer,No
2573,24,32.0,Male,30,60.99797258865669,670.9776984752235,No,Fiber optic,11,No,Bank transfer,No
2575,1253,37.0,Female,730,75.34849535843279,2486.500346828282,No,No,33,Yes,Bank transfer,Yes
2576,2889,47.0,Male,365,77.49125841779004,3952.054179307292,No,Fiber optic,51,No,Bank transfer,Yes
2577,1651,85.0,Male,730,112.28731744878908,5502.078554990664,No,DSL,49,Yes,Bank transfer,Yes
2578,3598,35.0,Female,365,98.25056359493593,2161.5123990885904,Yes,No,22,No,Credit card,Yes
2580,528,62.0,Male,730,65.30240136012063,1828.4672380833777,Yes,DSL,28,No,Bank transfer,Yes
2582,2669,57.0,Male,30,100.71328287116737,604.2796972270041,Yes,DSL,6,No,Bank transfer,Yes
2583,2914,89.0,Female,30,80.78237721413879,3877.554106278662,No,Fiber optic,48,Yes,Credit card,Yes
2584,918,38.0,Male,730,41.72787787671364,2378.489038972677,No,DSL,57,No,Mailed check,Yes
2585,1120,56.0,Female,365,57.71170641716802,2366.179963103889,Yes,No,41,Yes,Credit card,Yes
2586,4575,59.0,Female,730,20.346845924349537,1180.1170636122731,No,DSL,58,Yes,Mailed check,No
2587,2053,41.0,Male,365,21.07389817979825,1433.0250762262808,No,DSL,68,Yes,Mailed check,No
2588,2447,45.0,Female,730,73.66209028549585,5156.346319984709,No,DSL,70,Yes,Electronic check,No
2589,573,64.0,Female,730,113.84664626177631,910.7731700942104,No,Fiber optic,8,No,Mailed check,Yes
2590,1866,20.0,Female,365,53.96763385456688,485.708704691102,Yes,Fiber optic,9,No,Bank transfer,Yes
2591,444,30.0,Male,30,81.80222786815123,3926.506937671259,Yes,DSL,48,No,Mailed check,Yes
2592,2500,31.0,Male,730,64.33200064790802,4310.244043409837,Yes,No,67,No,Mailed check,No
2593,3530,49.0,Female,365,45.782569593593976,1648.172505369383,No,Fiber optic,36,Yes,Bank transfer,No
2594,3586,71.0,Female,30,52.96464967477248,370.75254772340736,No,DSL,7,No,Electronic check,Yes
2595,3652,58.0,Male,730,90.3028616537946,1896.3600947296864,Yes,Fiber optic,21,No,Mailed check,No
2596,1812,63.0,Male,30,102.49338376407948,4202.228734327258,Yes,No,41,Yes,Credit card,Yes
2597,4004,66.0,Male,730,102.66830272711708,4414.737017266034,No,Fiber optic,43,No,Bank transfer,No
2598,4529,36.0,Female,365,72.87946118037488,437.2767670822493,No,No,6,No,Electronic check,Yes
2599,544,18.0,Female,730,64.89267092688945,3244.6335463444725,Yes,Fiber optic,50,Yes,Bank transfer,Yes
2600,272,63.0,Male,30,90.83729960227262,2634.281688465906,Yes,No,29,No,Bank transfer,Yes
2601,1187,51.0,Male,30,30.84436177512619,1387.9962798806785,No,DSL,45,No,Credit card,No
2602,3642,53.0,Male,365,98.3264198789776,4916.32099394888,Yes,Fiber optic,50,No,Electronic check,Yes
2603,3573,36.0,Male,30,45.303154353214,1495.004093656062,Yes,DSL,33,No,Electronic check,No
2604,3829,79.0,Male,30,110.31397404741809,661.8838442845084,Yes,DSL,6,No,Bank transfer,Yes
2605,4108,45.0,Female,30,68.96558578716983,1586.208473104906,Yes,DSL,23,Yes,Electronic check,No
2606,4607,64.0,Female,30,57.53078420284921,2128.639015505421,No,No,37,Yes,Electronic check,No
2607,3405,30.0,Male,730,91.12405918029395,4191.706722293522,No,Fiber optic,46,No,Electronic check,No
2608,3693,64.0,Female,30,56.04593871067516,1625.3322226095795,Yes,No,29,No,Mailed check,No
2609,3275,38.0,Female,30,31.5562796473336,536.4567540046712,Yes,Fiber optic,17,No,Electronic check,Yes
2610,789,61.0,Female,365,117.4272240527946,4579.66173805899,Yes,No,39,No,Credit card,No
2611,3254,58.0,Male,365,49.2180999418017,1870.2877977884648,Yes,Fiber optic,38,Yes,Electronic check,No
2612,2499,55.0,Male,365,50.36984691289467,3576.259130815521,Yes,No,71,No,Credit card,No
2613,4215,55.0,Female,730,24.69540392324015,493.908078464803,No,DSL,20,Yes,Electronic check,No
2614,1138,38.0,Female,730,82.74151112702953,82.74151112702953,Yes,No,1,Yes,Mailed check,Yes
2615,3199,23.0,Male,365,86.3317843674481,690.6542749395848,Yes,DSL,8,No,Credit card,No
2616,3589,73.0,Male,30,107.00225271891718,3959.0833505999353,Yes,Fiber optic,37,Yes,Credit card,Yes
2617,2239,27.0,Male,730,89.1902314083621,535.1413884501726,No,DSL,6,Yes,Electronic check,No
2618,1777,41.0,Female,365,64.97779415657033,4223.556620177071,No,Fiber optic,65,No,Bank transfer,No
2619,665,67.0,Male,30,98.32357188779623,98.32357188779623,Yes,DSL,1,No,Credit card,Yes
2620,1214,54.0,Female,365,116.73859876636932,3502.15796299108,No,No,30,No,Mailed check,Yes
2621,2387,72.0,Male,30,72.97249468086675,3429.707250000737,Yes,DSL,47,No,Bank transfer,Yes
2622,895,89.0,Male,30,65.77493673821994,920.8491143350792,No,No,14,Yes,Bank transfer,Yes
2623,4518,33.0,Male,30,99.72065717060325,2792.178400776891,Yes,No,28,Yes,Bank transfer,No
2624,2085,53.0,Female,30,71.52954376314456,2932.711294288927,No,No,41,Yes,Electronic check,Yes
2625,4703,49.0,Female,365,28.18239228459683,591.8302379765335,No,No,21,Yes,Credit card,No
2626,4272,47.0,Female,365,55.67313281123055,1837.213382770608,Yes,Fiber optic,33,Yes,Mailed check,No
2627,111,59.0,Female,30,64.4385026638056,1288.770053276112,No,DSL,20,Yes,Mailed check,No
2628,485,59.0,Male,30,38.67684162700088,348.091574643008,Yes,DSL,9,No,Mailed check,No
2629,952,87.0,Male,365,35.716282299175,607.176799085975,Yes,No,17,Yes,Mailed check,Yes
2630,4235,89.0,Female,365,116.95903364546008,1988.3035719728207,No,No,17,Yes,Credit card,Yes
2632,4242,48.0,Male,730,22.72371025842141,1317.9751949884417,No,No,58,No,Bank transfer,Yes
2633,1317,48.0,Female,730,28.54660229651475,713.6650574128687,No,DSL,25,No,Mailed check,No
2634,2985,58.0,Male,365,68.36900262647856,752.0590288912642,No,Fiber optic,11,No,Bank transfer,Yes
2635,3826,40.0,Male,365,89.79597110879232,6195.92200650667,No,Fiber optic,69,Yes,Bank transfer,Yes
2636,3408,36.0,Female,730,98.46399144689325,5809.375495366701,Yes,No,59,No,Bank transfer,No
2637,1712,87.0,Female,30,23.54189732808637,258.96087060895013,No,DSL,11,No,Electronic check,No
2638,26,79.0,Female,30,38.51759388450592,1271.0805981886951,Yes,No,33,Yes,Electronic check,No
2639,1916,83.0,Male,730,73.46667548928824,1763.2002117429176,No,No,24,No,Bank transfer,Yes
2640,4102,49.0,Male,730,115.6419622177728,3816.1847531865023,Yes,Fiber optic,33,No,Electronic check,No
2641,2433,43.0,Male,365,95.42018658853506,1145.0422390624208,No,Fiber optic,12,No,Electronic check,No
2643,4481,81.0,Male,365,33.52353754948079,134.09415019792317,No,No,4,Yes,Credit card,No
2644,2455,64.0,Male,30,80.57718366223737,3545.3960811384445,No,DSL,44,Yes,Mailed check,Yes
2645,3012,77.0,Male,365,37.89504402971773,1477.9067171589916,Yes,No,39,No,Mailed check,No
