,CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn
2559,4872,35.0,Male,Month-to-month,24.01350504349427,696.3916462613338,No,No,29,Yes,Mailed check,Yes
2560,4825,42.0,Male,Two year,83.64450278487571,4684.09215595304,No,No,56,No,Mailed check,Yes
2561,4613,36.0,Male,Two year,113.02394910430536,7346.556691779849,Yes,Fiber optic,65,Yes,Bank transfer,Yes
2562,4990,18.0,Female,One year,99.63018964232812,5778.550999255031,Yes,Fiber optic,58,Yes,Mailed check,No
2563,686,73.0,Female,One year,48.6087778204969,1215.2194455124225,No,Fiber optic,25,No,Mailed check,No
2564,361,75.0,Female,Month-to-month,74.77157081792359,4261.979536621645,Yes,DSL,57,No,Bank transfer,Yes
2565,3297,21.0,Male,One year,98.23657951511596,6876.560566058118,No,No,70,Yes,Credit card,Yes
2566,3467,58.0,Male,Two year,53.67927887258131,429.43423098065045,Yes,Fiber optic,8,No,Mailed check,Yes
2567,4199,81.0,Female,Two year,109.60566874979847,219.21133749959694,No,DSL,2,nan,Mailed check,No
2568,2575,39.0,Male,One year,89.09178219410327,890.9178219410328,Yes,Fiber optic,10,No,Electronic check,No
2569,543,48.0,Male,Two year,108.16479545748106,1622.471931862216,No,nan,15,Yes,Electronic check,No
2570,3135,34.0,Male,Two year,80.05462390010362,5603.823673007253,Yes,Fiber optic,70,No,Credit card,Yes
2571,2599,78.0,Male,Month-to-month,79.72126941859932,956.6552330231918,No,No,12,No,Mailed check,No
2572,493,55.0,Female,Month-to-month,107.09206608498987,1713.4730573598379,Yes,No,16,No,Electronic check,Yes
2573,3594,77.0,Female,Two year,40.00486331536323,280.0340432075426,Yes,DSL,7,No,Electronic check,Yes
2574,3156,48.0,Male,Two year,92.03202132860334,4785.665109087374,No,No,52,Yes,Bank transfer,No
2575,2397,24.0,Male,Two year,94.46807264245305,5857.020503832089,Yes,Fiber optic,62,No,Mailed check,Yes
2576,3785,25.0,Male,One year,104.57626461178046,3032.711673741633,Yes,No,29,Yes,Electronic check,Yes
2577,2483,,Female,Month-to-month,66.75402622668692,2069.3748130272943,Yes,No,31,No,Electronic check,Yes
2578,933,74.0,Female,Month-to-month,95.04943844950965,3516.829222631857,Yes,Fiber optic,37,No,Bank transfer,No
2579,2268,77.0,Male,One year,59.455277839364534,1545.8372238234779,Yes,DSL,26,Yes,Electronic check,Yes
2580,2975,29.0,Male,One year,25.2029846949845,579.6686479846435,No,No,23,No,Electronic check,No
2581,754,23.0,Female,Two year,87.13298173865903,1568.3936712958625,No,No,18,No,Bank transfer,No
2582,2837,65.0,Female,Two year,54.879058853202096,219.51623541280838,No,DSL,4,Yes,Electronic check,No
2583,1207,20.0,Female,Month-to-month,58.556288011032,3747.602432706048,Yes,No,64,Yes,Electronic check,Yes
2584,868,22.0,Male,Month-to-month,114.16948315016595,1826.7117304026551,No,DSL,16,Yes,Electronic check,No
2585,542,32.0,Male,Month-to-month,74.71151083286355,448.2690649971813,Yes,No,6,Yes,Bank transfer,No
2586,4767,60.0,Male,Month-to-month,75.01396748253168,2400.446959441014,Yes,DSL,32,No,Electronic check,No
2587,4790,81.0,Female,One year,105.48777168075819,5485.364127399425,No,No,52,Yes,Electronic check,No
2588,4207,80.0,Female,Two year,95.2257926473826,6380.128107374634,Yes,Fiber optic,67,Yes,Bank transfer,Yes
2589,3667,23.0,Female,One year,52.46688778934585,2151.1423993631797,Yes,DSL,41,Yes,Bank transfer,No
2590,3783,42.0,Male,One year,91.17215917272375,5196.813072845254,Yes,No,57,Yes,Bank transfer,No
2591,4397,87.0,Female,Month-to-month,250.69077665594585,501.3815533118917,No,No,2,No,Credit card,No
2592,3799,75.0,Male,One year,61.43481084316266,1658.7398927653917,Yes,Fiber optic,27,Yes,Electronic check,Yes
2593,669,38.0,Female,Two year,76.90731955900738,2076.497628093199,No,No,27,Yes,Electronic check,Yes
2594,4344,23.0,Female,Month-to-month,66.5002013026693,332.5010065133465,Yes,DSL,5,No,Credit card,Yes
2595,4663,83.0,Male,Month-to-month,32.61099813368064,2152.325876822922,Yes,DSL,66,No,Electronic check,Yes
2596,2792,70.0,Male,Month-to-month,97.10074386098854,4952.137936910416,No,DSL,51,No,Credit card,Yes
2597,2877,58.0,Male,One year,75.67894769188466,3556.910541518579,No,DSL,47,Yes,Bank transfer,Yes
2598,2583,,Male,Two year,70.72136816780898,4809.053035411011,No,No,68,No,Mailed check,No
2599,4878,48.0,Male,Month-to-month,26.140301929535607,235.26271736582046,Yes,Fiber optic,9,No,Credit card,No
2600,4492,65.0,Male,One year,86.29958963989007,604.0971274792305,Yes,Fiber optic,7,Yes,Credit card,No
2601,857,44.0,Female,Month-to-month,82.77570772615965,4221.561094034142,Yes,No,51,No,Mailed check,Yes
2602,4742,70.0,Female,Two year,101.74314092138697,2340.0922411919,No,No,23,No,Mailed check,Yes
2603,2697,62.0,Female,One year,100.59448887141531,6136.2638211563335,Yes,No,61,Yes,Credit card,Yes
2604,4633,27.0,Male,One year,28.734041411394433,1407.9680291583272,No,Fiber optic,49,Yes,Bank transfer,No
2605,688,65.0,Female,Two year,26.569042934064672,611.0879874834875,No,Fiber optic,23,Yes,Bank transfer,No
2606,3000,32.0,Male,Two year,80.2896339446407,80.2896339446407,Yes,No,1,No,Credit card,Yes
2607,3562,57.0,Female,Month-to-month,63.81006887910489,574.290619911944,No,Fiber optic,9,No,Bank transfer,No
2608,3392,31.0,Female,One year,103.27570558710377,4750.682457006774,No,DSL,46,No,Credit card,No
2609,2441,28.0,Male,Two year,36.7702775989727,183.8513879948635,No,No,5,No,Bank transfer,No
2610,2314,78.0,Female,Month-to-month,109.71621948276149,7460.702924827781,No,Fiber optic,68,Yes,Mailed check,No
2611,523,50.0,Male,Month-to-month,46.98376048178777,1174.5940120446942,Yes,Fiber optic,25,No,Bank transfer,Yes
2612,295,19.0,Female,One year,92.38710383147172,5266.064918393888,Yes,DSL,57,No,Bank transfer,Yes
2613,3170,86.0,Female,Month-to-month,82.3807263920875,329.52290556835,Yes,Fiber optic,4,Yes,Electronic check,No
2614,1443,35.0,Male,Month-to-month,29.516390008021503,206.6147300561505,Yes,No,7,No,Mailed check,No
2615,1159,65.0,Female,One year,95.91624811633812,5467.226142631273,Yes,Fiber optic,57,No,Electronic check,Yes
2616,741,,Female,Two year,51.49095475267163,2523.05678288091,Yes,Fiber optic,49,No,Bank transfer,No
2617,4820,62.0,Female,Month-to-month,85.24581484879536,1960.6537415222933,No,nan,23,Yes,Mailed check,Yes
2618,2424,76.0,Male,Month-to-month,77.96285275831441,467.7771165498865,No,DSL,6,No,Bank transfer,Yes
2619,4183,44.0,Female,Two year,101.9711622753325,6424.183223345948,No,DSL,63,No,Mailed check,Yes
2620,585,43.0,Female,Month-to-month,111.17745470241428,2668.258912857943,No,Fiber optic,24,Yes,Mailed check,Yes
2621,2193,88.0,Male,Two year,26.58377421643025,1674.7777756351056,Yes,Fiber optic,63,No,Bank transfer,Yes
2622,70,41.0,Male,Two year,98.39607870610179,3345.466676007461,No,Fiber optic,34,No,Mailed check,No
2623,3051,,Male,Two year,111.84516719271222,7046.24553314087,No,DSL,63,Yes,Electronic check,Yes
2624,2505,47.0,Female,Two year,86.32806368578183,3280.4664200597094,No,DSL,38,Yes,Bank transfer,Yes
2625,1394,20.0,Male,Month-to-month,69.79901277547685,1256.3822299585834,nan,No,18,Yes,Bank transfer,Yes
2626,232,52.0,Male,One year,68.01734418595896,2516.6417348804816,Yes,DSL,37,No,Electronic check,Yes
2627,3128,22.0,Female,Month-to-month,113.09729142428444,565.4864571214222,No,No,5,Yes,Electronic check,Yes
2628,4316,78.0,Female,Month-to-month,80.79041242971476,4605.053508493742,No,Fiber optic,57,Yes,Bank transfer,Yes
2629,3624,18.0,Male,One year,71.42471142828586,2071.31663142029,No,Fiber optic,29,Yes,Bank transfer,Yes
2630,1171,20.0,Female,Month-to-month,116.63972918742873,3965.7507923725766,No,No,34,Yes,Credit card,No
2631,3104,42.0,Female,One year,116.40282908324397,465.6113163329759,Yes,Fiber optic,4,No,Electronic check,Yes
2632,1576,62.0,Female,Month-to-month,62.917202775906205,1195.426852742218,Yes,No,19,Yes,Credit card,Yes
2633,2094,28.0,Female,Two year,36.42206874595708,1893.947574789768,No,Fiber optic,52,No,Bank transfer,No
2634,2353,38.0,Male,Two year,44.10297323359257,1587.7070364093327,Yes,Fiber optic,36,No,Electronic check,Yes
2635,1771,41.0,Female,Two year,96.7740809852709,3677.415077440294,No,No,38,No,Credit card,No
2636,625,40.0,Female,One year,80.84079219394798,808.4079219394798,No,Fiber optic,10,No,Mailed check,Yes
2637,1162,56.0,Male,Month-to-month,39.1594949684423,1135.6253540848268,Yes,No,29,No,Bank transfer,Yes
2638,935,58.0,Female,Month-to-month,96.56132840221652,5310.873062121908,nan,Fiber optic,55,Yes,Electronic check,No
2639,4549,36.0,Female,Two year,36.283214582946286,253.982502080624,No,No,7,No,Bank transfer,Yes
2640,1330,30.0,Female,Month-to-month,107.7669267851761,3771.8424374811634,No,Fiber optic,35,Yes,Bank transfer,Yes
2641,2676,83.0,Male,One year,58.43696757343462,2337.4787029373847,No,No,40,Yes,Credit card,Yes
2642,1273,57.0,Male,One year,98.44614668933791,5512.984214602923,No,DSL,56,No,Bank transfer,No
2643,197,57.0,Male,Two year,80.05967035794501,1681.2530775168452,No,Fiber optic,21,Yes,Bank transfer,No
2644,1115,18.0,Female,Month-to-month,60.38871173236047,120.77742346472094,No,Fiber optic,2,Yes,Credit card,Yes
2645,1158,26.0,Female,Two year,103.91728105102972,1039.1728105102973,No,No,10,Yes,Mailed check,No
2646,2405,49.0,Male,Two year,26.222269537884273,157.33361722730564,Yes,Fiber optic,6,No,Mailed check,Yes
2647,582,35.0,Female,Month-to-month,52.820175053761744,3433.3113784945135,Yes,No,65,No,Electronic check,No
2648,2989,81.0,Male,Two year,95.16048683231428,4948.345315280342,No,Fiber optic,52,No,Bank transfer,Yes
2649,1440,81.0,Male,One year,23.38216417191992,888.522238532957,Yes,No,38,Yes,Electronic check,No
2650,1804,24.0,Male,One year,119.71494397581668,6823.751806621551,Yes,Fiber optic,57,No,Electronic check,No
2651,1229,73.0,Male,Two year,29.410796873755945,,Yes,No,26,Yes,Electronic check,No
2652,4115,74.0,Male,Two year,106.14781446346062,2441.399732659594,Yes,Fiber optic,23,Yes,Bank transfer,No
2653,1741,21.0,Male,Two year,112.87241979920444,5079.2588909642,No,No,45,No,Bank transfer,No
2654,4912,26.0,Female,One year,99.11897655632998,6046.257569936129,Yes,No,61,No,Electronic check,No
2655,916,18.0,Female,Two year,106.64487806342642,746.5141464439849,No,DSL,7,No,Mailed check,No
2656,3266,43.0,Female,Two year,56.02737197330106,2969.450714584956,No,DSL,53,No,Credit card,No
2657,1508,49.0,Male,Two year,92.61811220000153,6112.795405200101,Yes,DSL,66,Yes,Bank transfer,No
2658,1245,20.0,Male,Month-to-month,119.50312250060355,4063.1061650205206,No,Fiber optic,34,No,Credit card,No
2659,790,19.0,Male,Month-to-month,102.86499099626006,7097.684378741944,Yes,DSL,69,Yes,Mailed check,Yes
2660,3302,70.0,Female,One year,72.52060694570885,2465.7006361541007,No,No,34,No,Electronic check,Yes
2661,4543,33.0,Female,Month-to-month,83.53995574791122,2756.8185396810704,No,No,33,Yes,Bank transfer,Yes
2662,2033,38.0,Female,Month-to-month,41.43082621618316,82.86165243236633,No,nan,2,Yes,Credit card,No
2663,3714,84.0,Female,One year,90.60024095671912,3624.009638268765,Yes,Fiber optic,40,Yes,Bank transfer,No
2664,1623,56.0,Male,Two year,23.273434060421863,395.6483790271717,Yes,Fiber optic,17,No,Electronic check,No
2665,3676,51.0,Female,One year,118.90739763678472,6658.814267659945,No,Fiber optic,56,Yes,Electronic check,No
2666,3077,31.0,Female,One year,80.94079169963047,1861.6382090915008,No,Fiber optic,23,Yes,Bank transfer,Yes
2667,3480,43.0,Male,One year,48.6112023227863,1312.50246271523,Yes,No,27,No,Mailed check,No
2668,1585,18.0,Female,One year,102.88625731675518,3806.7915207199417,No,Fiber optic,37,Yes,Credit card,No
2669,4128,48.0,Female,Month-to-month,102.86618044544196,1234.3941653453035,No,Fiber optic,12,No,Electronic check,No
2670,2525,78.0,Male,One year,87.29641731118157,785.6677558006342,No,DSL,9,No,Electronic check,Yes
2671,4161,38.0,Female,Two year,95.15636317769093,3711.0981639299466,No,DSL,39,No,Bank transfer,No
2672,2290,67.0,Female,Two year,109.33429528041916,2405.3544961692214,No,Fiber optic,22,No,Electronic check,Yes
2673,3035,35.0,Male,Month-to-month,40.59486447171971,365.35378024547737,Yes,Fiber optic,9,No,Mailed check,No
2674,1369,68.0,Male,One year,99.29822357248378,3674.0342721818997,No,No,37,Yes,Mailed check,Yes
2675,2823,64.0,Male,One year,70.07794909406014,1121.2471855049623,Yes,Fiber optic,16,Yes,Credit card,No
2676,2187,21.0,Female,Month-to-month,70.30294807967006,632.7265327170305,No,Fiber optic,9,No,Mailed check,Yes
2677,765,62.0,Female,One year,113.94336228961873,5697.168114480936,Yes,No,50,Yes,Electronic check,Yes
2678,2859,80.0,Female,Month-to-month,102.64993623010078,1129.1492985311086,Yes,Fiber optic,11,Yes,Electronic check,No
2679,3410,37.0,Female,Two year,63.36200853127659,2597.84234978234,No,No,41,No,Bank transfer,Yes
2680,202,67.0,Male,Two year,98.48372497826352,1674.22332463048,No,Fiber optic,17,No,Mailed check,No
2681,2201,51.0,Male,One year,80.05576560606292,3842.67674909102,No,DSL,48,Yes,Mailed check,Yes
2682,4078,57.0,Female,Month-to-month,67.03963528439724,938.5548939815612,Yes,DSL,14,No,Credit card,No
2683,4274,38.0,Male,Month-to-month,90.77603058254037,5628.113896117503,Yes,Fiber optic,62,No,Mailed check,No
2684,854,32.0,Female,Month-to-month,97.22263733856795,388.8905493542718,No,Fiber optic,4,Yes,Electronic check,Yes
2685,3692,57.0,Female,Month-to-month,51.052956934200566,867.9002678814096,Yes,DSL,17,Yes,Electronic check,Yes
2686,4245,51.0,Female,Two year,75.20766962812478,601.6613570249982,Yes,Fiber optic,8,No,Mailed check,Yes
2687,1679,32.0,Female,Month-to-month,25.333078983858897,1139.9885542736504,Yes,DSL,45,No,Mailed check,Yes
2688,2220,72.0,Male,One year,111.62488032826349,5357.994255756647,nan,DSL,48,No,Bank transfer,No
2689,2661,64.0,Male,Month-to-month,50.0691186723742,3154.3544763595746,Yes,No,63,No,Electronic check,Yes
2690,143,89.0,Female,One year,72.26434331311489,2384.7233293327913,No,DSL,33,Yes,Electronic check,No
2691,4172,26.0,Female,Month-to-month,67.72398748089313,3386.1993740446565,No,No,50,No,Mailed check,Yes
2692,4563,26.0,Female,Two year,57.84380880484496,3065.721866656783,No,No,53,Yes,Bank transfer,Yes
2693,4538,87.0,Female,One year,72.1789411244466,216.5368233733398,Yes,No,3,Yes,Electronic check,No
2694,2068,22.0,Male,Two year,56.82602382300805,2329.8669767433303,No,Fiber optic,41,No,Credit card,No
2695,3979,39.0,Female,Two year,45.669067386606315,3151.1656496758355,Yes,Fiber optic,69,Yes,Credit card,Yes
2696,4079,37.0,Female,One year,62.999254002430675,3590.9574781385486,No,Fiber optic,57,No,Credit card,Yes
2697,4368,76.0,Female,Two year,70.9228813848111,141.8457627696222,Yes,No,2,Yes,Bank transfer,Yes
2698,4241,73.0,Female,One year,30.49342185144043,1646.6447799777832,Yes,DSL,54,Yes,Credit card,Yes
2699,4317,71.0,Male,One year,76.8800348883758,5227.842372409555,No,DSL,68,Yes,Credit card,No
2700,4911,56.0,Male,One year,72.65265331751755,435.9159199051053,Yes,Fiber optic,6,Yes,Credit card,Yes
2701,1964,48.0,Female,Two year,91.62943304868384,5222.877683774978,Yes,DSL,57,No,Electronic check,Yes
2702,2070,81.0,Female,One year,28.27475038898714,593.7697581687299,No,DSL,21,No,Mailed check,No
2703,3053,20.0,Female,Month-to-month,68.20831988871461,3956.0825535454474,Yes,No,58,Yes,Bank transfer,Yes
2704,1894,23.0,Female,Two year,32.6525676315578,1893.8489226303525,No,No,58,No,Mailed check,Yes
2705,1044,55.0,Male,Month-to-month,69.85074665241014,4051.343305839788,Yes,DSL,58,Yes,Credit card,No
2706,2892,82.0,Male,Month-to-month,54.26113704614734,976.7004668306521,No,Fiber optic,18,No,Credit card,No
2707,3984,47.0,Female,Month-to-month,28.734798848142923,747.104770051716,No,No,26,Yes,Bank transfer,Yes
2708,506,56.0,Female,Month-to-month,107.63060296667939,5273.899545367291,No,No,49,No,Bank transfer,Yes
2709,1841,20.0,Male,Two year,68.42604294466128,3626.5802760670476,No,DSL,53,Yes,Mailed check,No
2710,2588,62.0,Male,Month-to-month,40.88910342434049,286.22372397038345,Yes,Fiber optic,7,No,Mailed check,Yes
2711,2638,81.0,Female,Month-to-month,45.175879878875364,2213.618114064893,Yes,Fiber optic,49,No,Bank transfer,No
2712,967,88.0,Female,Two year,101.04099327350302,505.2049663675151,Yes,DSL,5,No,Mailed check,No
2713,2000,70.0,Female,Month-to-month,61.887066224604716,804.5318609198613,nan,No,13,Yes,Electronic check,Yes
2714,3879,78.0,Female,Two year,94.5220126691518,4537.0566081192865,No,No,48,Yes,Bank transfer,Yes
2715,1735,33.0,Female,Month-to-month,76.36586996350152,2443.7078388320488,No,No,32,No,Electronic check,Yes
2716,1368,49.0,Male,One year,43.551445155666286,2525.9838190286446,Yes,Fiber optic,58,Yes,Credit card,No
2717,4309,68.0,Male,Month-to-month,51.40003756121267,0.0,No,DSL,0,Yes,Mailed check,Yes
2718,4298,22.0,Male,Month-to-month,23.16356172129324,162.1449320490527,No,DSL,7,No,Credit card,Yes
2719,4532,54.0,nan,One year,25.53006863283484,612.7216471880362,No,Fiber optic,24,No,Mailed check,Yes
2720,1011,25.0,Male,One year,61.07817429094348,3786.8468060384957,Yes,Fiber optic,62,Yes,Mailed check,Yes
2721,3981,,Male,One year,47.29548676404711,1513.4555764495076,No,No,32,Yes,Electronic check,No
2722,4205,38.0,Male,One year,56.32029447766549,281.60147238832747,Yes,No,5,No,Electronic check,Yes
2723,4126,69.0,Female,Two year,83.36324372661133,416.8162186330567,Yes,No,5,No,Mailed check,Yes
2724,1521,71.0,Female,Two year,32.14157653119542,867.8225663422763,No,No,27,No,Mailed check,No
2725,2383,41.0,Male,One year,96.52433228607583,1544.3893165772133,Yes,No,16,Yes,Bank transfer,No
2726,4782,28.0,Male,One year,75.98368028535897,3419.2656128411536,No,No,45,Yes,Mailed check,No
2727,1709,32.0,Male,Month-to-month,118.54753990044323,5927.376995022161,Yes,Fiber optic,50,No,Mailed check,No
2728,1956,40.0,Male,Month-to-month,76.47286003989947,4435.425882314169,Yes,Fiber optic,58,No,Electronic check,Yes
2729,2880,73.0,Male,Month-to-month,50.83554392289515,3558.48807460266,No,DSL,70,No,Mailed check,No
2730,958,43.0,Female,Two year,42.536242532032375,3020.0732197742987,No,No,71,Yes,Credit card,Yes
2731,1082,43.0,nan,One year,52.00931090755515,156.02793272266544,No,Fiber optic,3,No,Electronic check,No
2732,1133,72.0,Male,Month-to-month,50.38614639887221,3325.4856623255655,Yes,DSL,66,Yes,Bank transfer,No
2733,2727,51.0,Female,One year,62.394950727415015,2246.2182261869407,No,Fiber optic,36,No,Credit card,Yes
2734,3026,38.0,Female,Month-to-month,101.89483743113387,101.89483743113387,No,No,1,Yes,Bank transfer,Yes
2735,4325,39.0,Female,Month-to-month,26.365137033462744,711.8586999034941,Yes,Fiber optic,27,Yes,Mailed check,No
2736,1928,82.0,Male,One year,20.811880703699487,332.9900912591918,Yes,Fiber optic,16,Yes,Mailed check,Yes
2737,2518,,Female,Month-to-month,94.18129092665151,6404.3277830123025,No,Fiber optic,68,No,Mailed check,Yes
2738,4388,41.0,Male,Month-to-month,85.47625285062504,940.2387813568755,Yes,Fiber optic,11,No,Mailed check,No
2739,4755,37.0,Female,Month-to-month,89.33875276153121,2769.5013356074674,No,DSL,31,Yes,Electronic check,Yes
2740,2260,18.0,Male,Two year,84.87986245788886,2546.3958737366656,Yes,DSL,30,No,Bank transfer,Yes
2741,255,44.0,Male,One year,61.55599944371422,369.3359966622853,No,No,6,Yes,Mailed check,No
2742,3313,27.0,Female,Two year,75.86530119300095,4855.3792763520605,Yes,Fiber optic,64,Yes,Credit card,No
2743,4447,80.0,Female,One year,20.004812389431173,900.2165575244028,No,No,45,No,Mailed check,nan
